IDStudent,IDSubject,Term,Grade
2151163400,KT575,2,4.65
2151163451,KT575,2,4.65
2151163467,KT579,2,4.65
2151163359,KT580,2,4.65
2151163393,KT580,2,4.65
2151163251,KT577,2,4.65
2151163662,CK803,2,4.65
2151163209,CSE126,1,4.66
2151163080,CSE123,1,4.66
2151163321,KT569,1,4.66
2151163382,KT569,1,4.66
2151163487,KT569,1,4.66
2151163739,CK795,1,4.66
2151163238,CSE127,1,4.66
2151163286,KT574,1,4.66
2151163481,KT574,1,4.66
2151163002,CSE129,1,4.66
2151163225,CSE129,1,4.66
2151163163,CSE138,2,4.66
2151163215,CSE134,2,4.66
2151163270,KT578,2,4.66
2151163740,CK800,2,4.66
2151163409,KT575,2,4.66
2151163554,CK799,2,4.66
2151163608,CK799,2,4.66
2151163529,CK803,2,4.66
2151163118,CSE135,2,4.66
2151163059,CSE130,1,4.66
2151163227,CSE130,1,4.66
2151163184,CSE126,1,4.66
2151163312,KT567,1,4.66
2151163345,KT573,1,4.66
2151163194,CSE127,1,4.66
2151163038,CSE129,1,4.66
2151163050,CSE129,1,4.66
2151163073,CSE129,1,4.66
2151163629,CK801,2,4.66
2151163306,KT576,2,4.66
2151163732,CK798,2,4.66
2151163193,CSE124,1,4.67
2151163106,CSE126,1,4.67
2151163500,KT568,1,4.67
2151163610,CK796,1,4.67
2151163392,KT567,1,4.67
2151163426,KT571,1,4.67
2151163146,CSE123,1,4.67
2151163551,CK791,1,4.67
2151163671,CK795,1,4.67
2151163110,CSE128,1,4.67
2151163739,CK797,2,4.67
2151163361,KT579,2,4.67
2151163238,CSE130,2,4.67
2151163595,CK799,2,4.67
2151163606,CK799,2,4.67
2151163723,CK799,2,4.67
2151163707,CK789,1,4.67
2151163060,CSE130,1,4.67
2151163228,CSE130,1,4.67
2151163234,CSE130,1,4.67
2151163363,KT568,1,4.67
2151163694,CK796,1,4.67
2151163702,CK796,1,4.67
2151163261,KT572,1,4.67
2151163463,KT572,1,4.67
2151163417,KT573,1,4.67
2151163730,CK790,1,4.67
2151163257,KT569,1,4.67
2151163631,CK795,1,4.67
2151163220,CSE127,1,4.67
2151163649,CK801,2,4.67
2151163442,KT580,2,4.67
2151163066,CSE130,2,4.67
2151163730,CK803,2,4.67
2151163237,CSE124,1,4.68
2151163047,CSE126,1,4.68
2151163038,CSE125,1,4.68
2151163557,CK796,1,4.68
2151163693,CK796,1,4.68
2151163701,CK796,1,4.68
2151163389,KT567,1,4.68
2151163485,KT573,1,4.68
2151163609,CK790,1,4.68
2151163509,CK791,1,4.68
2151163681,CK791,1,4.68
2151163727,CK791,1,4.68
2151163571,CK795,1,4.68
2151163627,CK795,1,4.68
2151163677,CK795,1,4.68
2151163030,CSE129,1,4.68
2151163718,CK797,2,4.68
2151163699,CK801,2,4.68
2151163024,CSE138,2,4.68
2151163132,CSE138,2,4.68
2151163000,CSE132,2,4.68
2151163167,CSE132,2,4.68
2151163019,CSE134,2,4.68
2151163749,CK804,2,4.68
2151163392,KT578,2,4.68
2151163472,KT578,2,4.68
2151163296,KT580,2,4.68
2151163357,KT580,2,4.68
2151163696,CK794,1,4.68
2151163129,CSE130,1,4.68
2151163045,CSE124,1,4.68
2151163069,CSE124,1,4.68
2151163372,KT568,1,4.68
2151163350,KT570,1,4.68
2151163401,KT572,1,4.68
2151163578,CK790,1,4.68
2151163686,CK795,1,4.68
2151163443,KT578,2,4.68
2151163519,CK800,2,4.68
2151163520,CK800,2,4.68
2151163730,CK800,2,4.68
2151163308,KT580,2,4.68
2151163447,KT581,2,4.68
2151163546,CK798,2,4.68
2151163465,KT577,2,4.68
2151163186,CSE125,1,4.69
2151163572,CK796,1,4.69
2151163405,KT570,1,4.69
2151163403,KT571,1,4.69
2151163463,KT571,1,4.69
2151163617,CK795,1,4.69
2151163204,CSE127,1,4.69
2151163599,CK797,2,4.69
2151163216,CSE133,2,4.69
2151163573,CK800,2,4.69
2151163493,KT581,2,4.69
2151163579,CK798,2,4.69
2151163300,KT577,2,4.69
2151163316,KT582,2,4.69
2151163322,KT582,2,4.69
2151163199,CSE130,1,4.69
2151163209,CSE130,1,4.69
2151163241,CSE123,1,4.69
2151163293,KT569,1,4.69
2151163709,CK791,1,4.69
2151163702,CK795,1,4.69
2151163284,KT574,1,4.69
2151163408,KT574,1,4.69
2151163523,CK797,2,4.69
2151163235,CSE133,2,4.69
2151163611,CK800,2,4.69
2151163454,KT580,2,4.69
2151163341,KT581,2,4.69
2151163379,KT577,2,4.69
2151163710,CK799,2,4.69
2151163581,CK803,2,4.69
2151163296,KT582,2,4.69
2151163159,CSE137,2,4.69
2151163243,CSE126,1,4.7
2151163265,KT568,1,4.7
2151163362,KT568,1,4.7
2151163229,CSE125,1,4.7
2151163706,CK790,1,4.7
2151163525,CK791,1,4.7
2151163130,CSE127,1,4.7
2151163193,CSE127,1,4.7
2151163251,KT574,1,4.7
2151163187,CSE129,1,4.7
2151163555,CK801,2,4.7
2151163016,CSE132,2,4.7
2151163181,CSE136,2,4.7
2151163440,KT568,1,4.7
2151163270,KT567,1,4.7
2151163447,KT571,1,4.7
2151163296,KT573,1,4.7
2151163352,KT573,1,4.7
2151163655,CK797,2,4.7
2151163123,CSE132,2,4.7
2151163110,CSE134,2,4.7
2151163447,KT578,2,4.7
2151163598,CK800,2,4.7
2151163743,CK800,2,4.7
2151163393,KT575,2,4.7
2151163277,KT579,2,4.7
2151163743,CK794,1,4.71
2151163205,CSE124,1,4.71
2151163372,KT570,1,4.71
2151163545,CK792,1,4.71
2151163320,KT571,1,4.71
2151163418,KT572,1,4.71
2151163107,CSE128,1,4.71
2151163210,CSE128,1,4.71
2151163229,CSE128,1,4.71
2151163592,CK797,2,4.71
2151163649,CK802,2,4.71
2151163069,CSE132,2,4.71
2151163635,CK804,2,4.71
2151163721,CK798,2,4.71
2151163091,CSE125,1,4.71
2151163314,KT567,1,4.71
2151163272,KT571,1,4.71
2151163274,KT569,1,4.71
2151163528,CK791,1,4.71
2151163600,CK791,1,4.71
2151163027,CSE127,1,4.71
2151163111,CSE128,1,4.71
2151163175,CSE129,1,4.71
2151163011,CSE133,2,4.71
2151163130,CSE133,2,4.71
2151163028,CSE130,2,4.71
2151163708,CK803,2,4.71
2151163130,CSE135,2,4.71
2151163305,KT582,2,4.71
2151163522,CK796,1,4.72
2151163534,CK792,1,4.72
2151163749,CK792,1,4.72
2151163388,KT567,1,4.72
2151163494,KT567,1,4.72
2151163458,KT569,1,4.72
2151163588,CK795,1,4.72
2151163252,KT574,1,4.72
2151163157,CSE129,1,4.72
2151163618,CK797,2,4.72
2151163136,CSE138,2,4.72
2151163126,CSE134,2,4.72
2151163504,CK800,2,4.72
2151163241,CSE135,2,4.72
2151163544,CK793,1,4.72
2151163138,CSE130,1,4.72
2151163103,CSE124,1,4.72
2151163132,CSE124,1,4.72
2151163251,KT570,1,4.72
2151163652,CK792,1,4.72
2151163336,KT567,1,4.72
2151163387,KT573,1,4.72
2151163543,CK791,1,4.72
2151163691,CK791,1,4.72
2151163674,CK797,2,4.72
2151163573,CK802,2,4.72
2151163275,KT580,2,4.72
2151163148,CSE130,2,4.72
2151163026,CSE125,1,4.73
2151163341,KT567,1,4.73
2151163403,KT567,1,4.73
2151163294,KT571,1,4.73
2151163541,CK790,1,4.73
2151163579,CK790,1,4.73
2151163655,CK790,1,4.73
2151163664,CK790,1,4.73
2151163453,KT569,1,4.73
2151163293,KT574,1,4.73
2151163220,CSE129,1,4.73
2151163050,CSE132,2,4.73
2151163148,CSE134,2,4.73
2151163484,KT579,2,4.73
2151163079,CSE137,2,4.73
2151163219,CSE137,2,4.73
2151163678,CK789,1,4.73
2151163056,CSE124,1,4.73
2151163143,CSE125,1,4.73
2151163468,KT570,1,4.73
2151163333,KT569,1,4.73
2151163104,CSE132,2,4.73
2151163115,CSE134,2,4.73
2151163320,KT579,2,4.73
2151163438,KT582,2,4.73
2151163120,CSE137,2,4.73
2151163747,CK794,1,4.74
2151163052,CSE126,1,4.74
2151163335,KT568,1,4.74
2151163114,CSE125,1,4.74
2151163177,CSE125,1,4.74
2151163349,KT572,1,4.74
2151163458,KT572,1,4.74
2151163440,KT573,1,4.74
2151163442,KT574,1,4.74
2151163219,CSE128,1,4.74
2151163083,CSE129,1,4.74
2151163128,CSE132,2,4.74
2151163309,KT576,2,4.74
2151163422,KT576,2,4.74
2151163455,KT580,2,4.74
2151163533,CK798,2,4.74
2151163189,CSE137,2,4.74
2151163550,CK789,1,4.74
2151163093,CSE130,1,4.74
2151163239,CSE130,1,4.74
2151163248,CSE130,1,4.74
2151163004,CSE126,1,4.74
2151163252,KT568,1,4.74
2151163413,KT570,1,4.74
2151163088,CSE134,2,4.74
2151163171,CSE135,2,4.74
2151163207,CSE135,2,4.74
2151163684,CK796,1,4.75
2151163692,CK792,1,4.75
2151163475,KT571,1,4.75
2151163303,KT572,1,4.75
2151163463,KT569,1,4.75
2151163569,CK791,1,4.75
2151163697,CK791,1,4.75
2151163097,CSE129,1,4.75
2151163602,CK802,2,4.75
2151163742,CK802,2,4.75
2151163031,CSE138,2,4.75
2151163182,CSE138,2,4.75
2151163203,CSE138,2,4.75
2151163248,CSE130,2,4.75
2151163379,KT582,2,4.75
2151163027,CSE136,2,4.75
2151163088,CSE125,1,4.75
2151163525,CK792,1,4.75
2151163588,CK792,1,4.75
2151163022,CSE123,1,4.75
2151163359,KT573,1,4.75
2151163505,CK791,1,4.75
2151163079,CSE129,1,4.75
2151163352,KT576,2,4.75
2151163381,KT576,2,4.75
2151163447,KT576,2,4.75
2151163497,KT575,2,4.75
2151163484,KT581,2,4.75
2151163094,CSE135,2,4.75
2151163284,KT570,1,4.76
2151163452,KT567,1,4.76
2151163460,KT567,1,4.76
2151163268,KT571,1,4.76
2151163354,KT572,1,4.76
2151163656,CK790,1,4.76
2151163338,KT569,1,4.76
2151163367,KT569,1,4.76
2151163490,KT569,1,4.76
2151163504,CK791,1,4.76
2151163040,CSE129,1,4.76
2151163117,CSE129,1,4.76
2151163530,CK797,2,4.76
2151163562,CK802,2,4.76
2151163254,KT576,2,4.76
2151163457,KT578,2,4.76
2151163379,KT575,2,4.76
2151163392,KT579,2,4.76
2151163312,KT580,2,4.76
2151163559,CK799,2,4.76
2151163636,CK789,1,4.76
2151163675,CK796,1,4.76
2151163260,KT571,1,4.76
2151163298,KT571,1,4.76
2151163506,CK790,1,4.76
2151163108,CSE127,1,4.76
2151163148,CSE138,2,4.76
2151163291,KT576,2,4.76
2151163490,KT576,2,4.76
2151163114,CSE133,2,4.76
2151163147,CSE133,2,4.76
2151163740,CK798,2,4.76
2151163415,KT577,2,4.76
2151163033,CSE135,2,4.76
2151163218,CSE136,2,4.76
2151163030,CSE126,1,4.77
2151163080,CSE125,1,4.77
2151163090,CSE125,1,4.77
2151163119,CSE127,1,4.77
2151163160,CSE128,1,4.77
2151163246,CSE128,1,4.77
2151163230,CSE129,1,4.77
2151163054,CSE133,2,4.77
2151163527,CK804,2,4.77
2151163256,KT578,2,4.77
2151163390,KT575,2,4.77
2151163349,KT580,2,4.77
2151163728,CK798,2,4.77
2151163730,CK798,2,4.77
2151163604,CK799,2,4.77
2151163513,CK803,2,4.77
2151163122,CSE124,1,4.77
2151163188,CSE124,1,4.77
2151163086,CSE126,1,4.77
2151163225,CSE126,1,4.77
2151163285,KT570,1,4.77
2151163570,CK792,1,4.77
2151163061,CSE123,1,4.77
2151163570,CK791,1,4.77
2151163296,KT574,1,4.77
2151163331,KT574,1,4.77
2151163212,CSE128,1,4.77
2151163511,CK802,2,4.77
2151163484,KT578,2,4.77
2151163359,KT575,2,4.77
2151163208,CSE130,2,4.77
2151163429,KT581,2,4.77
2151163313,KT582,2,4.77
2151163477,KT568,1,4.78
2151163212,CSE125,1,4.78
2151163622,CK796,1,4.78
2151163614,CK792,1,4.78
2151163365,KT572,1,4.78
2151163244,CSE123,1,4.78
2151163446,KT573,1,4.78
2151163478,KT573,1,4.78
2151163717,CK791,1,4.78
2151163200,CSE127,1,4.78
2151163269,KT574,1,4.78
2151163104,CSE128,1,4.78
2151163202,CSE128,1,4.78
2151163117,CSE138,2,4.78
2151163498,KT576,2,4.78
2151163532,CK804,2,4.78
2151163581,CK804,2,4.78
2151163591,CK804,2,4.78
2151163116,CSE130,2,4.78
2151163576,CK798,2,4.78
2151163698,CK798,2,4.78
2151163082,CSE137,2,4.78
2151163200,CSE137,2,4.78
2151163182,CSE130,1,4.78
2151163041,CSE124,1,4.78
2151163385,KT568,1,4.78
2151163420,KT568,1,4.78
2151163609,CK796,1,4.78
2151163669,CK792,1,4.78
2151163266,KT571,1,4.78
2151163431,KT572,1,4.78
2151163344,KT573,1,4.78
2151163625,CK801,2,4.78
2151163716,CK801,2,4.78
2151163486,KT576,2,4.78
2151163418,KT579,2,4.78
2151163467,KT580,2,4.78
2151163280,KT581,2,4.78
2151163459,KT581,2,4.78
2151163007,CSE135,2,4.78
2151163431,KT568,1,4.79
2151163658,CK796,1,4.79
2151163450,KT570,1,4.79
2151163524,CK792,1,4.79
2151163313,KT571,1,4.79
2151163316,KT573,1,4.79
2151163424,KT569,1,4.79
2151163555,CK791,1,4.79
2151163106,CSE127,1,4.79
2151163536,CK804,2,4.79
2151163075,CSE137,2,4.79
2151163527,CK793,1,4.79
2151163428,KT568,1,4.79
2151163279,KT570,1,4.79
2151163445,KT567,1,4.79
2151163408,KT572,1,4.79
2151163199,CSE123,1,4.79
2151163553,CK801,2,4.79
2151163623,CK804,2,4.79
2151163292,KT575,2,4.79
2151163055,CSE135,2,4.79
2151163172,CSE136,2,4.79
2151163136,CSE126,1,4.8
2151163147,CSE126,1,4.8
2151163441,KT567,1,4.8
2151163119,CSE128,1,4.8
2151163187,CSE138,2,4.8
2151163055,CSE133,2,4.8
2151163271,KT580,2,4.8
2151163643,CK798,2,4.8
2151163101,CSE136,2,4.8
2151163176,CSE136,2,4.8
2151163632,CK789,1,4.8
2151163502,CK790,1,4.8
2151163098,CSE127,1,4.8
2151163395,KT574,1,4.8
2151163200,CSE133,2,4.8
2151163700,CK804,2,4.8
2151163706,CK804,2,4.8
2151163732,CK804,2,4.8
2151163048,CSE130,2,4.8
2151163328,KT582,2,4.8
2151163454,KT567,1,4.81
2151163488,KT573,1,4.81
2151163652,CK790,1,4.81
2151163711,CK790,1,4.81
2151163191,CSE128,1,4.81
2151163048,CSE138,2,4.81
2151163017,CSE134,2,4.81
2151163543,CK804,2,4.81
2151163573,CK804,2,4.81
2151163388,KT579,2,4.81
2151163403,KT580,2,4.81
2151163338,KT581,2,4.81
2151163589,CK799,2,4.81
2151163057,CSE136,2,4.81
2151163594,CK793,1,4.81
2151163749,CK794,1,4.81
2151163147,CSE123,1,4.81
2151163334,KT569,1,4.81
2151163434,KT569,1,4.81
2151163689,CK795,1,4.81
2151163153,CSE129,1,4.81
2151163239,CSE138,2,4.81
2151163215,CSE132,2,4.81
2151163173,CSE130,2,4.81
2151163301,KT581,2,4.81
2151163688,CK798,2,4.81
2151163424,KT577,2,4.81
2151163486,KT577,2,4.81
2151163030,CSE135,2,4.81
2151163067,CSE136,2,4.81
2151163006,CSE137,2,4.81
2151163185,CSE137,2,4.81
2151163479,KT568,1,4.82
2151163012,CSE125,1,4.82
2151163027,CSE125,1,4.82
2151163729,CK792,1,4.82
2151163375,KT567,1,4.82
2151163467,KT567,1,4.82
2151163366,KT572,1,4.82
2151163515,CK790,1,4.82
2151163267,KT574,1,4.82
2151163060,CSE128,1,4.82
2151163116,CSE134,2,4.82
2151163669,CK800,2,4.82
2151163253,KT575,2,4.82
2151163423,KT579,2,4.82
2151163381,KT577,2,4.82
2151163686,CK789,1,4.82
2151163704,CK793,1,4.82
2151163444,KT568,1,4.82
2151163744,CK790,1,4.82
2151163102,CSE138,2,4.82
2151163080,CSE134,2,4.82
2151163401,KT578,2,4.82
2151163693,CK800,2,4.82
2151163416,KT581,2,4.82
2151163577,CK798,2,4.82
2151163352,KT577,2,4.82
2151163430,KT577,2,4.82
2151163734,CK799,2,4.82
2151163132,CSE125,1,4.83
2151163141,CSE125,1,4.83
2151163376,KT571,1,4.83
2151163313,KT572,1,4.83
2151163576,CK791,1,4.83
2151163690,CK791,1,4.83
2151163507,CK795,1,4.83
2151163137,CSE129,1,4.83
2151163111,CSE138,2,4.83
2151163583,CK804,2,4.83
2151163730,CK804,2,4.83
2151163620,CK800,2,4.83
2151163517,CK799,2,4.83
2151163121,CSE137,2,4.83
2151163161,CSE137,2,4.83
2151163639,CK793,1,4.83
2151163079,CSE123,1,4.83
2151163265,KT573,1,4.83
2151163270,KT573,1,4.83
2151163375,KT569,1,4.83
2151163074,CSE138,2,4.83
2151163183,CSE132,2,4.83
2151163181,CSE134,2,4.83
2151163032,CSE130,2,4.83
2151163617,CK799,2,4.83
2151163154,CSE126,1,4.84
2151163249,CSE126,1,4.84
2151163295,KT570,1,4.84
2151163522,CK792,1,4.84
2151163418,KT571,1,4.84
2151163128,CSE123,1,4.84
2151163200,CSE123,1,4.84
2151163429,KT569,1,4.84
2151163552,CK795,1,4.84
2151163420,KT574,1,4.84
2151163190,CSE128,1,4.84
2151163015,CSE129,1,4.84
2151163107,CSE129,1,4.84
2151163219,CSE129,1,4.84
2151163600,CK802,2,4.84
2151163091,CSE134,2,4.84
2151163504,CK804,2,4.84
2151163329,KT579,2,4.84
2151163231,CSE130,2,4.84
2151163425,KT581,2,4.84
2151163510,CK798,2,4.84
2151163510,CK803,2,4.84
2151163631,CK803,2,4.84
2151163641,CK803,2,4.84
2151163222,CSE135,2,4.84
2151163233,CSE136,2,4.84
2151163010,CSE125,1,4.84
2151163742,CK792,1,4.84
2151163258,KT567,1,4.84
2151163264,KT576,2,4.84
2151163456,KT579,2,4.84
2151163451,KT581,2,4.84
2151163645,CK798,2,4.84
2151163178,CSE136,2,4.84
2151163179,CSE125,1,4.85
2151163562,CK796,1,4.85
2151163537,CK792,1,4.85
2151163332,KT567,1,4.85
2151163261,KT571,1,4.85
2151163304,KT571,1,4.85
2151163471,KT571,1,4.85
2151163194,CSE123,1,4.85
2151163252,KT573,1,4.85
2151163390,KT573,1,4.85
2151163360,KT569,1,4.85
2151163680,CK791,1,4.85
2151163055,CSE129,1,4.85
2151163087,CSE138,2,4.85
2151163435,KT575,2,4.85
2151163323,KT579,2,4.85
2151163386,KT569,1,4.85
2151163199,CSE138,2,4.85
2151163346,KT579,2,4.85
2151163481,KT579,2,4.85
2151163387,KT580,2,4.85
2151163018,CSE130,2,4.85
2151163315,KT581,2,4.85
2151163457,KT577,2,4.85
2151163643,CK803,2,4.85
2151163412,KT582,2,4.85
2151163133,CSE137,2,4.85
2151163260,KT572,1,4.86
2151163445,KT572,1,4.86
2151163182,CSE134,2,4.86
2151163649,CK800,2,4.86
2151163268,KT580,2,4.86
2151163551,CK799,2,4.86
2151163024,CSE135,2,4.86
2151163168,CSE135,2,4.86
2151163210,CSE137,2,4.86
2151163304,KT574,1,4.86
2151163036,CSE129,1,4.86
2151163374,KT578,2,4.86
2151163416,KT578,2,4.86
2151163392,KT577,2,4.86
2151163177,CSE135,2,4.86
2151163406,KT570,1,4.87
2151163416,KT571,1,4.87
2151163405,KT573,1,4.87
2151163593,CK790,1,4.87
2151163336,KT569,1,4.87
2151163513,CK791,1,4.87
2151163611,CK791,1,4.87
2151163640,CK791,1,4.87
2151163634,CK795,1,4.87
2151163050,CSE127,1,4.87
2151163586,CK797,2,4.87
2151163522,CK800,2,4.87
2151163398,KT579,2,4.87
2151163189,CSE135,2,4.87
2151163428,KT582,2,4.87
2151163179,CSE137,2,4.87
2151163547,CK794,1,4.87
2151163308,KT570,1,4.87
2151163424,KT570,1,4.87
2151163734,CK791,1,4.87
2151163607,CK795,1,4.87
2151163638,CK795,1,4.87
2151163151,CSE127,1,4.87
2151163298,KT574,1,4.87
2151163320,KT574,1,4.87
2151163239,CSE132,2,4.87
2151163711,CK804,2,4.87
2151163304,KT579,2,4.87
2151163389,KT579,2,4.87
2151163309,KT580,2,4.87
2151163425,KT577,2,4.87
2151163475,KT582,2,4.87
2151163422,KT568,1,4.88
2151163607,CK796,1,4.88
2151163260,KT567,1,4.88
2151163478,KT567,1,4.88
2151163066,CSE123,1,4.88
2151163431,KT569,1,4.88
2151163438,KT569,1,4.88
2151163604,CK791,1,4.88
2151163131,CSE127,1,4.88
2151163115,CSE128,1,4.88
2151163144,CSE129,1,4.88
2151163533,CK801,2,4.88
2151163556,CK801,2,4.88
2151163568,CK802,2,4.88
2151163159,CSE134,2,4.88
2151163311,KT579,2,4.88
2151163044,CSE130,2,4.88
2151163420,KT581,2,4.88
2151163178,CSE135,2,4.88
2151163627,CK793,1,4.88
2151163014,CSE126,1,4.88
2151163184,CSE123,1,4.88
2151163228,CSE123,1,4.88
2151163667,CK795,1,4.88
2151163221,CSE127,1,4.88
2151163309,KT574,1,4.88
2151163539,CK797,2,4.88
2151163558,CK801,2,4.88
2151163073,CSE134,2,4.88
2151163247,CSE134,2,4.88
2151163403,KT577,2,4.88
2151163026,CSE136,2,4.88
2151163157,CSE137,2,4.88
2151163245,CSE124,1,4.89
2151163034,CSE126,1,4.89
2151163042,CSE126,1,4.89
2151163162,CSE126,1,4.89
2151163298,KT568,1,4.89
2151163421,KT568,1,4.89
2151163144,CSE125,1,4.89
2151163531,CK792,1,4.89
2151163270,KT571,1,4.89
2151163127,CSE123,1,4.89
2151163168,CSE123,1,4.89
2151163212,CSE123,1,4.89
2151163388,KT569,1,4.89
2151163407,KT569,1,4.89
2151163014,CSE127,1,4.89
2151163363,KT574,1,4.89
2151163380,KT574,1,4.89
2151163492,KT574,1,4.89
2151163280,KT576,2,4.89
2151163293,KT578,2,4.89
2151163320,KT578,2,4.89
2151163487,KT579,2,4.89
2151163126,CSE136,2,4.89
2151163107,CSE137,2,4.89
2151163652,CK789,1,4.89
2151163726,CK789,1,4.89
2151163575,CK793,1,4.89
2151163656,CK793,1,4.89
2151163115,CSE130,1,4.89
2151163235,CSE126,1,4.89
2151163469,KT567,1,4.89
2151163252,KT571,1,4.89
2151163678,CK802,2,4.89
2151163131,CSE138,2,4.89
2151163001,CSE132,2,4.89
2151163085,CSE132,2,4.89
2151163349,KT578,2,4.89
2151163406,KT578,2,4.89
2151163414,KT579,2,4.89
2151163060,CSE130,2,4.89
2151163545,CK803,2,4.89
2151163033,CSE126,1,4.9
2151163155,CSE126,1,4.9
2151163464,KT568,1,4.9
2151163002,CSE125,1,4.9
2151163063,CSE125,1,4.9
2151163568,CK796,1,4.9
2151163578,CK796,1,4.9
2151163743,CK796,1,4.9
2151163362,KT572,1,4.9
2151163654,CK790,1,4.9
2151163731,CK790,1,4.9
2151163381,KT569,1,4.9
2151163489,KT574,1,4.9
2151163579,CK797,2,4.9
2151163750,CK797,2,4.9
2151163067,CSE138,2,4.9
2151163061,CSE132,2,4.9
2151163025,CSE133,2,4.9
2151163538,CK804,2,4.9
2151163123,CSE130,2,4.9
2151163738,CK798,2,4.9
2151163259,KT577,2,4.9
2151163707,CK799,2,4.9
2151163701,CK789,1,4.9
2151163222,CSE130,1,4.9
2151163065,CSE124,1,4.9
2151163439,KT573,1,4.9
2151163645,CK791,1,4.9
2151163169,CSE129,1,4.9
2151163672,CK797,2,4.9
2151163689,CK801,2,4.9
2151163319,KT578,2,4.9
2151163337,KT575,2,4.9
2151163211,CSE130,2,4.9
2151163450,KT581,2,4.9
2151163397,KT577,2,4.9
2151163557,CK803,2,4.9
2151163161,CSE135,2,4.9
2151163208,CSE137,2,4.9
2151163733,CK794,1,4.91
2151163201,CSE124,1,4.91
2151163221,CSE124,1,4.91
2151163541,CK792,1,4.91
2151163610,CK792,1,4.91
2151163643,CK792,1,4.91
2151163293,KT571,1,4.91
2151163307,KT571,1,4.91
2151163129,CSE123,1,4.91
2151163130,CSE123,1,4.91
2151163656,CK791,1,4.91
2151163098,CSE128,1,4.91
2151163235,CSE134,2,4.91
2151163678,CK800,2,4.91
2151163700,CK800,2,4.91
2151163194,CSE130,2,4.91
2151163688,CK799,2,4.91
2151163027,CSE137,2,4.91
2151163054,CSE137,2,4.91
2151163647,CK789,1,4.91
2151163127,CSE125,1,4.91
2151163618,CK796,1,4.91
2151163483,KT571,1,4.91
2151163141,CSE123,1,4.91
2151163000,CSE128,1,4.91
2151163082,CSE138,2,4.91
2151163089,CSE132,2,4.91
2151163532,CK798,2,4.91
2151163638,CK799,2,4.91
2151163681,CK799,2,4.91
2151163597,CK803,2,4.91
2151163739,CK794,1,4.92
2151163503,CK792,1,4.92
2151163305,KT567,1,4.92
2151163178,CSE123,1,4.92
2151163503,CK790,1,4.92
2151163280,KT569,1,4.92
2151163304,KT580,2,4.92
2151163490,KT581,2,4.92
2151163322,KT577,2,4.92
2151163732,CK789,1,4.92
2151163029,CSE124,1,4.92
2151163030,CSE124,1,4.92
2151163259,KT568,1,4.92
2151163494,KT570,1,4.92
2151163627,CK792,1,4.92
2151163657,CK792,1,4.92
2151163299,KT567,1,4.92
2151163259,KT571,1,4.92
2151163282,KT571,1,4.92
2151163567,CK797,2,4.92
2151163552,CK801,2,4.92
2151163384,KT576,2,4.92
2151163388,KT578,2,4.92
2151163327,KT580,2,4.92
2151163488,KT581,2,4.92
2151163434,KT577,2,4.92
2151163695,CK803,2,4.92
2151163207,CSE124,1,4.93
2151163123,CSE126,1,4.93
2151163623,CK796,1,4.93
2151163668,CK796,1,4.93
2151163337,KT572,1,4.93
2151163370,KT572,1,4.93
2151163336,KT573,1,4.93
2151163527,CK791,1,4.93
2151163530,CK791,1,4.93
2151163741,CK791,1,4.93
2151163642,CK801,2,4.93
2151163191,CSE138,2,4.93
2151163258,KT579,2,4.93
2151163119,CSE130,2,4.93
2151163549,CK799,2,4.93
2151163182,CSE136,2,4.93
2151163060,CSE124,1,4.93
2151163100,CSE124,1,4.93
2151163272,KT568,1,4.93
2151163104,CSE125,1,4.93
2151163713,CK792,1,4.93
2151163703,CK791,1,4.93
2151163013,CSE128,1,4.93
2151163704,CK797,2,4.93
2151163626,CK801,2,4.93
2151163126,CSE138,2,4.93
2151163072,CSE134,2,4.93
2151163081,CSE134,2,4.93
2151163298,KT576,2,4.93
2151163078,CSE133,2,4.93
2151163187,CSE133,2,4.93
2151163750,CK800,2,4.93
2151163271,KT579,2,4.93
2151163102,CSE130,2,4.93
2151163414,KT582,2,4.93
2151163722,CK802,2,4.94
2151163009,CSE138,2,4.94
2151163079,CSE138,2,4.94
2151163289,KT578,2,4.94
2151163332,KT580,2,4.94
2151163525,CK799,2,4.94
2151163701,CK799,2,4.94
